crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	17.704628	4125	4372723712.000000
281474976710655.000000	17.684017	4126	4373753344.000000
281474976710655.000000	19.329763	4127	4374807552.000000
281474976710655.000000	18.061739	4128	4375839744.000000
281474976710655.000000	17.890501	4129	4376889344.000000
281474976710655.000000	18.850231	4130	4377925632.000000
281474976710655.000000	19.235561	4131	4378971136.000000
281474976710655.000000	19.006643	4132	4380012032.000000
281474976710655.000000	19.562822	4133	4381052928.000000
281474976710655.000000	18.710169	4134	4382096896.000000
281474976710655.000000	19.225210	4135	4383136768.000000
281474976710655.000000	19.014639	4136	4384181248.000000
281474976710655.000000	18.517384	4137	4385222656.000000
281474976710655.000000	19.918507	4138	4386263040.000000
281474976710655.000000	19.728935	4139	4387310592.000000
281474976710655.000000	20.282240	4140	4388343808.000000
281474976710655.000000	20.192713	4141	4389398528.000000
281474976710655.000000	19.470459	4142	4390424576.000000
281474976710655.000000	20.328514	4143	4391483392.000000
281474976710655.000000	20.001455	4144	4392506880.000000
281474976710655.000000	18.978090	4145	4393570304.000000
281474976710655.000000	20.226444	4146	4394590720.000000
281474976710655.000000	20.997656	4147	4395653120.000000
281474976710655.000000	19.344994	4148	4396677120.000000
281474976710655.000000	18.980236	4149	4397735936.000000
281474976710655.000000	19.522139	4150	4398764032.000000
281474976710655.000000	20.714645	4151	4399817728.000000
281474976710655.000000	19.615833	4152	4400848896.000000
281474976710655.000000	21.463558	4153	4401899520.000000
281474976710655.000000	22.606380	4154	4402934272.000000
281474976710655.000000	20.409168	4155	4403982848.000000
281474976710655.000000	21.553240	4156	4405019136.000000
281474976710655.000000	21.799162	4157	4406066176.000000
281474976710655.000000	22.721722	4158	4407104512.000000
281474976710655.000000	21.384508	4159	4408150528.000000
281474976710655.000000	21.917095	4160	4409189376.000000
281474976710655.000000	21.475279	4161	4410234368.000000
281474976710655.000000	22.930735	4162	4411272192.000000
281474976710655.000000	22.095041	4163	4412318720.000000
281474976710655.000000	23.085152	4164	4413356032.000000
281474976710655.000000	22.074442	4165	4414403584.000000
281474976710655.000000	22.999989	4166	4415438848.000000
281474976710655.000000	23.281815	4167	4416490496.000000
281474976710655.000000	21.551382	4168	4417520640.000000
281474976710655.000000	24.057665	4169	4418574336.000000
281474976710655.000000	23.184101	4170	4419603456.000000
281474976710655.000000	22.466217	4171	4420661248.000000
281474976710655.000000	23.258413	4172	4421686272.000000
