crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	1.047642	5018	0.000000
281474976710655.000000	1.031412	5019	0.000000
281474976710655.000000	1.054214	5020	0.000000
281474976710655.000000	1.047617	5021	0.000000
281474976710655.000000	1.036909	5022	0.000000
281474976710655.000000	1.029296	5023	0.000000
281474976710655.000000	1.028732	5024	0.000000
281474976710655.000000	1.024145	5025	0.000000
281474976710655.000000	1.032007	5026	0.000000
281474976710655.000000	1.013710	5027	0.000000
281474976710655.000000	0.983345	5028	0.000000
281474976710655.000000	1.018293	5029	0.000000
281474976710655.000000	1.018669	5030	0.000000
281474976710655.000000	1.016563	5031	0.000000
281474976710655.000000	1.026787	5032	0.000000
281474976710655.000000	1.011550	5033	0.000000
281474976710655.000000	1.018616	5034	0.000000
281474976710655.000000	1.009495	5035	0.000000
281474976710655.000000	1.014433	5036	0.000000
281474976710655.000000	0.997629	5037	0.000000
281474976710655.000000	1.001952	5038	0.000000
281474976710655.000000	0.990251	5039	0.000000
281474976710655.000000	1.001394	5040	0.000000
281474976710655.000000	0.988205	5041	0.000000
281474976710655.000000	1.002488	5042	0.000000
281474976710655.000000	0.973042	5043	0.000000
281474976710655.000000	0.990318	5044	0.000000
281474976710655.000000	0.979862	5045	0.000000
281474976710655.000000	0.998916	5046	0.000000
281474976710655.000000	0.982537	5047	0.000000
281474976710655.000000	0.965933	5048	0.000000
281474976710655.000000	0.962855	5049	0.000000
281474976710655.000000	0.993228	5050	0.000000
281474976710655.000000	0.980297	5051	0.000000
281474976710655.000000	0.984573	5052	0.000000
281474976710655.000000	0.970281	5053	0.000000
281474976710655.000000	1.002462	5054	0.000000
281474976710655.000000	0.982059	5055	0.000000
281474976710655.000000	0.991862	5056	0.000000
281474976710655.000000	0.960252	5057	0.000000
281474976710655.000000	0.992297	5058	0.000000
281474976710655.000000	0.969281	5059	0.000000
281474976710655.000000	0.971222	5060	0.000000
281474976710655.000000	0.966454	5061	0.000000
281474976710655.000000	0.984745	5062	0.000000
281474976710655.000000	0.961692	5063	0.000000
281474976710655.000000	0.979284	5064	0.000000
281474976710655.000000	0.940151	5065	0.000000
281474976710655.000000	0.965369	5066	0.000000
281474976710655.000000	0.942155	5067	0.000000
281474976710655.000000	0.964733	5068	0.000000
281474976710655.000000	0.948425	5069	0.000000
281474976710655.000000	0.969379	5070	0.000000
281474976710655.000000	0.943531	5071	0.000000
281474976710655.000000	0.975630	5072	0.000000
281474976710655.000000	0.947164	5073	0.000000
281474976710655.000000	0.967400	5074	0.000000
281474976710655.000000	0.948728	5075	0.000000
281474976710655.000000	0.960961	5076	0.000000
281474976710655.000000	0.936412	5077	0.000000
281474976710655.000000	0.966043	5078	0.000000
281474976710655.000000	0.937777	5079	0.000000
281474976710655.000000	0.957744	5080	0.000000
281474976710655.000000	0.944177	5081	0.000000
281474976710655.000000	0.954033	5082	0.000000
281474976710655.000000	0.941219	5083	0.000000
281474976710655.000000	0.956381	5084	0.000000
281474976710655.000000	0.913185	5085	0.000000
281474976710655.000000	0.940429	5086	0.000000
281474976710655.000000	0.926474	5087	0.000000
281474976710655.000000	0.936015	5088	0.000000
281474976710655.000000	0.916234	5089	0.000000
281474976710655.000000	0.930330	5090	0.000000
281474976710655.000000	0.916860	5091	0.000000
281474976710655.000000	0.930224	5092	0.000000
281474976710655.000000	0.919305	5093	0.000000
281474976710655.000000	0.932105	5094	0.000000
281474976710655.000000	0.926463	5095	0.000000
281474976710655.000000	0.935382	5096	0.000000
281474976710655.000000	0.924378	5097	0.000000
281474976710655.000000	0.930599	5098	0.000000
281474976710655.000000	0.914726	5099	0.000000
281474976710655.000000	0.921128	5100	0.000000
281474976710655.000000	0.918933	5101	0.000000
281474976710655.000000	0.912518	5102	0.000000
281474976710655.000000	0.918469	5103	0.000000
281474976710655.000000	0.914384	5104	0.000000
281474976710655.000000	0.907066	5105	0.000000
281474976710655.000000	0.911739	5106	0.000000
281474976710655.000000	0.905105	5107	0.000000
281474976710655.000000	0.912287	5108	0.000000
281474976710655.000000	0.901344	5109	0.000000
281474976710655.000000	0.912182	5110	0.000000
281474976710655.000000	0.888399	5111	0.000000
281474976710655.000000	0.895634	5112	0.000000
281474976710655.000000	0.892807	5113	0.000000
281474976710655.000000	0.901984	5114	0.000000
281474976710655.000000	0.893661	5115	0.000000
281474976710655.000000	0.887792	5116	0.000000
281474976710655.000000	0.882789	5117	0.000000
281474976710655.000000	0.887413	5118	0.000000
281474976710655.000000	0.881457	5119	0.000000
281474976710655.000000	0.887847	5120	0.000000
281474976710655.000000	0.875996	5121	0.000000
281474976710655.000000	0.904216	5122	0.000000
281474976710655.000000	0.862129	5123	0.000000
281474976710655.000000	0.887794	5124	0.000000
281474976710655.000000	0.866483	5125	0.000000
281474976710655.000000	0.871050	5126	0.000000
281474976710655.000000	0.895314	5127	0.000000
281474976710655.000000	0.890058	5128	0.000000
281474976710655.000000	0.855910	5129	0.000000
281474976710655.000000	0.878934	5130	0.000000
281474976710655.000000	0.863997	5131	0.000000
281474976710655.000000	0.886368	5132	0.000000
281474976710655.000000	0.863308	5133	0.000000
281474976710655.000000	0.871048	5134	0.000000
281474976710655.000000	0.843650	5135	0.000000
281474976710655.000000	0.890159	5136	0.000000
281474976710655.000000	0.864099	5137	0.000000
281474976710655.000000	0.887026	5138	0.000000
281474976710655.000000	0.853552	5139	0.000000
281474976710655.000000	0.870320	5140	0.000000
281474976710655.000000	0.837634	5141	0.000000
281474976710655.000000	0.874945	5142	0.000000
281474976710655.000000	0.837815	5143	0.000000
281474976710655.000000	0.870988	5144	0.000000
281474976710655.000000	0.836731	5145	0.000000
281474976710655.000000	0.856040	5146	0.000000
281474976710655.000000	0.833850	5147	0.000000
281474976710655.000000	0.854355	5148	0.000000
281474976710655.000000	0.824951	5149	0.000000
281474976710655.000000	0.847767	5150	0.000000
281474976710655.000000	0.831379	5151	0.000000
281474976710655.000000	0.852399	5152	0.000000
281474976710655.000000	0.822565	5153	0.000000
281474976710655.000000	0.839024	5154	0.000000
281474976710655.000000	0.809752	5155	0.000000
281474976710655.000000	0.833424	5156	0.000000
281474976710655.000000	0.810849	5157	0.000000
281474976710655.000000	0.834162	5158	0.000000
281474976710655.000000	0.809639	5159	0.000000
281474976710655.000000	0.839076	5160	0.000000
281474976710655.000000	0.802033	5161	0.000000
281474976710655.000000	0.827674	5162	0.000000
281474976710655.000000	0.802951	5163	0.000000
281474976710655.000000	0.824845	5164	0.000000
281474976710655.000000	0.811220	5165	0.000000
281474976710655.000000	0.825478	5166	0.000000
281474976710655.000000	0.812498	5167	0.000000
281474976710655.000000	0.828028	5168	0.000000
281474976710655.000000	0.801284	5169	0.000000
281474976710655.000000	0.815717	5170	0.000000
281474976710655.000000	0.798345	5171	0.000000
281474976710655.000000	0.806917	5172	0.000000
281474976710655.000000	0.805925	5173	0.000000
281474976710655.000000	0.810363	5174	0.000000
281474976710655.000000	0.806579	5175	0.000000
281474976710655.000000	0.811824	5176	0.000000
281474976710655.000000	0.794555	5177	0.000000
281474976710655.000000	0.802374	5178	0.000000
281474976710655.000000	0.793501	5179	0.000000
281474976710655.000000	0.798536	5180	0.000000
281474976710655.000000	0.790705	5181	0.000000
281474976710655.000000	0.803337	5182	0.000000
281474976710655.000000	0.790349	5183	0.000000
281474976710655.000000	0.791073	5184	0.000000
281474976710655.000000	0.779848	5185	0.000000
281474976710655.000000	0.776494	5186	0.000000
281474976710655.000000	0.776106	5187	0.000000
281474976710655.000000	0.782822	5188	0.000000
281474976710655.000000	0.788894	5189	0.000000
281474976710655.000000	0.789306	5190	0.000000
281474976710655.000000	0.783004	5191	0.000000
281474976710655.000000	0.789416	5192	0.000000
281474976710655.000000	0.778495	5193	0.000000
281474976710655.000000	0.787874	5194	0.000000
281474976710655.000000	0.770413	5195	0.000000
281474976710655.000000	0.789401	5196	0.000000
281474976710655.000000	0.784369	5197	0.000000
281474976710655.000000	0.778726	5198	0.000000
281474976710655.000000	0.746792	5199	0.000000
281474976710655.000000	0.769593	5200	0.000000
281474976710655.000000	0.744739	5201	0.000000
281474976710655.000000	0.762064	5202	0.000000
281474976710655.000000	0.744331	5203	0.000000
281474976710655.000000	0.770893	5204	0.000000
281474976710655.000000	0.749209	5205	0.000000
281474976710655.000000	0.768593	5206	0.000000
281474976710655.000000	0.745286	5207	0.000000
281474976710655.000000	0.763188	5208	0.000000
281474976710655.000000	0.743101	5209	0.000000
281474976710655.000000	0.756211	5210	0.000000
281474976710655.000000	0.735100	5211	0.000000
281474976710655.000000	0.772330	5212	0.000000
281474976710655.000000	0.727616	5213	0.000000
281474976710655.000000	0.760981	5214	0.000000
281474976710655.000000	0.735191	5215	0.000000
281474976710655.000000	0.763478	5216	0.000000
281474976710655.000000	0.741193	5217	0.000000
281474976710655.000000	0.756232	5218	0.000000
281474976710655.000000	0.726083	5219	0.000000
281474976710655.000000	0.750995	5220	0.000000
281474976710655.000000	0.724248	5221	0.000000
281474976710655.000000	0.751322	5222	0.000000
281474976710655.000000	0.720323	5223	0.000000
281474976710655.000000	0.751036	5224	0.000000
281474976710655.000000	0.714175	5225	0.000000
281474976710655.000000	0.736519	5226	0.000000
281474976710655.000000	0.708055	5227	0.000000
281474976710655.000000	0.742994	5228	0.000000
281474976710655.000000	0.703762	5229	0.000000
281474976710655.000000	0.723850	5230	0.000000
281474976710655.000000	0.696793	5231	0.000000
281474976710655.000000	0.736892	5232	0.000000
281474976710655.000000	0.700653	5233	0.000000
281474976710655.000000	0.727656	5234	0.000000
281474976710655.000000	0.692962	5235	0.000000
281474976710655.000000	0.720894	5236	0.000000
281474976710655.000000	0.698935	5237	0.000000
281474976710655.000000	0.721311	5238	0.000000
281474976710655.000000	0.689578	5239	0.000000
281474976710655.000000	0.714577	5240	0.000000
281474976710655.000000	0.690708	5241	0.000000
281474976710655.000000	0.710360	5242	0.000000
281474976710655.000000	0.688533	5243	0.000000
281474976710655.000000	0.712865	5244	0.000000
281474976710655.000000	0.689250	5245	0.000000
281474976710655.000000	0.706020	5246	0.000000
281474976710655.000000	0.686317	5247	0.000000
281474976710655.000000	0.702203	5248	0.000000
281474976710655.000000	0.683666	5249	0.000000
281474976710655.000000	0.722462	5250	0.000000
281474976710655.000000	0.670206	5251	0.000000
281474976710655.000000	0.686195	5252	0.000000
281474976710655.000000	0.676099	5253	0.000000
281474976710655.000000	0.677896	5254	0.000000
281474976710655.000000	0.679179	5255	0.000000
281474976710655.000000	0.683989	5256	0.000000
281474976710655.000000	0.670907	5257	0.000000
281474976710655.000000	0.682419	5258	0.000000
281474976710655.000000	0.667015	5259	0.000000
281474976710655.000000	0.675229	5260	0.000000
281474976710655.000000	0.664174	5261	0.000000
281474976710655.000000	0.683460	5262	0.000000
281474976710655.000000	0.670974	5263	0.000000
281474976710655.000000	0.676418	5264	0.000000
281474976710655.000000	0.661115	5265	0.000000
281474976710655.000000	0.674057	5266	0.000000
281474976710655.000000	0.663999	5267	0.000000
281474976710655.000000	0.670085	5268	0.000000
281474976710655.000000	0.672161	5269	0.000000
281474976710655.000000	0.676446	5270	0.000000
281474976710655.000000	0.654721	5271	0.000000
281474976710655.000000	0.669204	5272	0.000000
281474976710655.000000	0.653214	5273	0.000000
281474976710655.000000	0.662700	5274	0.000000
281474976710655.000000	0.651746	5275	0.000000
281474976710655.000000	0.666012	5276	0.000000
281474976710655.000000	0.653118	5277	0.000000
281474976710655.000000	0.671777	5278	0.000000
281474976710655.000000	0.663962	5279	0.000000
281474976710655.000000	0.656823	5280	0.000000
281474976710655.000000	0.641180	5281	0.000000
281474976710655.000000	0.662871	5282	0.000000
281474976710655.000000	0.645176	5283	0.000000
281474976710655.000000	0.664104	5284	0.000000
281474976710655.000000	0.637361	5285	0.000000
281474976710655.000000	0.659948	5286	0.000000
281474976710655.000000	0.636767	5287	0.000000
281474976710655.000000	0.655354	5288	0.000000
281474976710655.000000	0.628214	5289	0.000000
281474976710655.000000	0.658390	5290	0.000000
281474976710655.000000	0.638559	5291	0.000000
281474976710655.000000	0.656852	5292	0.000000
281474976710655.000000	0.620149	5293	0.000000
281474976710655.000000	0.656895	5294	0.000000
281474976710655.000000	0.631167	5295	0.000000
281474976710655.000000	0.659337	5296	0.000000
281474976710655.000000	0.628124	5297	0.000000
281474976710655.000000	0.657663	5298	0.000000
281474976710655.000000	0.627557	5299	0.000000
281474976710655.000000	0.650116	5300	0.000000
281474976710655.000000	0.619916	5301	0.000000
281474976710655.000000	0.648417	5302	0.000000
281474976710655.000000	0.619723	5303	0.000000
281474976710655.000000	0.649245	5304	0.000000
281474976710655.000000	0.616046	5305	0.000000
281474976710655.000000	0.645986	5306	0.000000
281474976710655.000000	0.615121	5307	0.000000
281474976710655.000000	0.641022	5308	0.000000
281474976710655.000000	0.613657	5309	0.000000
281474976710655.000000	0.639628	5310	0.000000
281474976710655.000000	0.608338	5311	0.000000
281474976710655.000000	0.637497	5312	0.000000
281474976710655.000000	0.606000	5313	0.000000
281474976710655.000000	0.638378	5314	0.000000
281474976710655.000000	0.602623	5315	0.000000
281474976710655.000000	0.636705	5316	0.000000
281474976710655.000000	0.604311	5317	0.000000
281474976710655.000000	0.626899	5318	0.000000
281474976710655.000000	0.601808	5319	0.000000
281474976710655.000000	0.632168	5320	0.000000
281474976710655.000000	0.607604	5321	0.000000
281474976710655.000000	0.632789	5322	0.000000
281474976710655.000000	0.595971	5323	0.000000
281474976710655.000000	0.626121	5324	0.000000
281474976710655.000000	0.597589	5325	0.000000
281474976710655.000000	0.609912	5326	0.000000
281474976710655.000000	0.592005	5327	0.000000
281474976710655.000000	0.606812	5328	0.000000
281474976710655.000000	0.588855	5329	0.000000
281474976710655.000000	0.606176	5330	0.000000
281474976710655.000000	0.587069	5331	0.000000
281474976710655.000000	0.604268	5332	0.000000
281474976710655.000000	0.576142	5333	0.000000
281474976710655.000000	0.607775	5334	0.000000
281474976710655.000000	0.584067	5335	0.000000
281474976710655.000000	0.606220	5336	0.000000
281474976710655.000000	0.600978	5337	0.000000
281474976710655.000000	0.603788	5338	0.000000
281474976710655.000000	0.585752	5339	0.000000
281474976710655.000000	0.596000	5340	0.000000
281474976710655.000000	0.578723	5341	0.000000
281474976710655.000000	0.591944	5342	0.000000
281474976710655.000000	0.581838	5343	0.000000
281474976710655.000000	0.589073	5344	0.000000
281474976710655.000000	0.575545	5345	0.000000
281474976710655.000000	0.584955	5346	0.000000
281474976710655.000000	0.571637	5347	0.000000
281474976710655.000000	0.585895	5348	0.000000
281474976710655.000000	0.559175	5349	0.000000
281474976710655.000000	0.583602	5350	0.000000
281474976710655.000000	0.567129	5351	0.000000
281474976710655.000000	0.579840	5352	0.000000
281474976710655.000000	0.565288	5353	0.000000
281474976710655.000000	0.584005	5354	0.000000
281474976710655.000000	0.562758	5355	0.000000
281474976710655.000000	0.579389	5356	0.000000
281474976710655.000000	0.571241	5357	0.000000
281474976710655.000000	0.582936	5358	0.000000
281474976710655.000000	0.557750	5359	0.000000
281474976710655.000000	0.579044	5360	0.000000
281474976710655.000000	0.557124	5361	0.000000
281474976710655.000000	0.579091	5362	0.000000
281474976710655.000000	0.554762	5363	0.000000
281474976710655.000000	0.577163	5364	0.000000
281474976710655.000000	0.551183	5365	0.000000
281474976710655.000000	0.575480	5366	0.000000
281474976710655.000000	0.549514	5367	0.000000
281474976710655.000000	0.572545	5368	0.000000
281474976710655.000000	0.547732	5369	0.000000
281474976710655.000000	0.573166	5370	0.000000
281474976710655.000000	0.544458	5371	0.000000
281474976710655.000000	0.566396	5372	0.000000
281474976710655.000000	0.540827	5373	0.000000
281474976710655.000000	0.569409	5374	0.000000
281474976710655.000000	0.534721	5375	0.000000
281474976710655.000000	0.566523	5376	0.000000
281474976710655.000000	0.533566	5377	0.000000
281474976710655.000000	0.567052	5378	0.000000
281474976710655.000000	0.537255	5379	0.000000
281474976710655.000000	0.557788	5380	0.000000
281474976710655.000000	0.540648	5381	0.000000
281474976710655.000000	0.557533	5382	0.000000
281474976710655.000000	0.525844	5383	0.000000
281474976710655.000000	0.561272	5384	0.000000
281474976710655.000000	0.530432	5385	0.000000
281474976710655.000000	0.559117	5386	0.000000
281474976710655.000000	0.537836	5387	0.000000
281474976710655.000000	0.549114	5388	0.000000
281474976710655.000000	0.514312	5389	0.000000
281474976710655.000000	0.547360	5390	0.000000
281474976710655.000000	0.514608	5391	0.000000
281474976710655.000000	0.543285	5392	0.000000
281474976710655.000000	0.517205	5393	0.000000
281474976710655.000000	0.542921	5394	0.000000
281474976710655.000000	0.511963	5395	0.000000
281474976710655.000000	0.540457	5396	0.000000
281474976710655.000000	0.497525	5397	0.000000
281474976710655.000000	0.543809	5398	0.000000
281474976710655.000000	0.526315	5399	0.000000
281474976710655.000000	0.538096	5400	0.000000
281474976710655.000000	0.510288	5401	0.000000
281474976710655.000000	0.534064	5402	0.000000
281474976710655.000000	0.509314	5403	0.000000
281474976710655.000000	0.525267	5404	0.000000
281474976710655.000000	0.503845	5405	0.000000
281474976710655.000000	0.537039	5406	0.000000
281474976710655.000000	0.509937	5407	0.000000
281474976710655.000000	0.532449	5408	0.000000
281474976710655.000000	0.512285	5409	0.000000
281474976710655.000000	0.533493	5410	0.000000
281474976710655.000000	0.507355	5411	0.000000
281474976710655.000000	0.530033	5412	0.000000
281474976710655.000000	0.505687	5413	0.000000
281474976710655.000000	0.526659	5414	0.000000
281474976710655.000000	0.507562	5415	0.000000
281474976710655.000000	0.523654	5416	0.000000
281474976710655.000000	0.505949	5417	0.000000
281474976710655.000000	0.512991	5418	0.000000
281474976710655.000000	0.504536	5419	0.000000
281474976710655.000000	0.514521	5420	0.000000
281474976710655.000000	0.500026	5421	0.000000
281474976710655.000000	0.513030	5422	0.000000
