crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	13.441910	2609	0.000000
281474976710655.000000	13.207647	2610	0.000000
281474976710655.000000	12.453142	2611	0.000000
281474976710655.000000	13.908978	2612	0.000000
281474976710655.000000	12.241630	2613	0.000000
281474976710655.000000	11.334908	2614	0.000000
281474976710655.000000	14.193061	2615	0.000000
281474976710655.000000	11.778088	2616	0.000000
281474976710655.000000	17.895266	2617	0.000000
281474976710655.000000	12.034268	2618	0.000000
281474976710655.000000	12.256640	2619	0.000000
281474976710655.000000	13.872123	2620	0.000000
281474976710655.000000	14.032906	2621	0.000000
281474976710655.000000	14.034363	2622	0.000000
281474976710655.000000	13.277649	2623	0.000000
281474976710655.000000	14.448264	2624	0.000000
281474976710655.000000	11.769680	2625	0.000000
281474976710655.000000	17.983618	2626	0.000000
281474976710655.000000	12.833355	2627	0.000000
281474976710655.000000	13.781548	2628	0.000000
281474976710655.000000	14.281875	2629	0.000000
281474976710655.000000	12.388880	2630	0.000000
281474976710655.000000	14.302860	2631	0.000000
281474976710655.000000	12.617081	2632	0.000000
281474976710655.000000	15.219817	2633	0.000000
281474976710655.000000	17.392996	2634	0.000000
281474976710655.000000	13.485128	2635	0.000000
281474976710655.000000	14.922531	2636	0.000000
281474976710655.000000	15.218617	2637	0.000000
281474976710655.000000	17.210348	2638	0.000000
281474976710655.000000	10.962412	2639	0.000000
281474976710655.000000	13.679602	2640	0.000000
281474976710655.000000	12.817735	2641	0.000000
281474976710655.000000	14.748994	2642	0.000000
281474976710655.000000	14.755821	2643	0.000000
281474976710655.000000	10.650202	2644	0.000000
281474976710655.000000	12.127380	2645	0.000000
281474976710655.000000	10.992298	2646	0.000000
281474976710655.000000	13.460719	2647	0.000000
281474976710655.000000	12.027019	2648	0.000000
281474976710655.000000	14.545969	2649	0.000000
281474976710655.000000	11.711265	2650	0.000000
281474976710655.000000	16.630785	2651	0.000000
281474976710655.000000	11.823907	2652	0.000000
281474976710655.000000	13.425978	2653	0.000000
281474976710655.000000	15.032126	2654	0.000000
281474976710655.000000	14.058055	2655	0.000000
281474976710655.000000	13.474045	2656	0.000000
281474976710655.000000	11.587312	2657	0.000000
281474976710655.000000	13.095547	2658	0.000000
281474976710655.000000	11.578699	2659	0.000000
281474976710655.000000	13.536099	2660	0.000000
281474976710655.000000	12.325389	2661	0.000000
281474976710655.000000	13.077979	2662	0.000000
281474976710655.000000	14.609834	2663	0.000000
281474976710655.000000	13.323307	2664	0.000000
281474976710655.000000	14.199252	2665	0.000000
281474976710655.000000	14.419262	2666	0.000000
281474976710655.000000	11.266859	2667	0.000000
281474976710655.000000	12.338159	2668	0.000000
281474976710655.000000	12.035772	2669	0.000000
281474976710655.000000	11.181108	2670	0.000000
281474976710655.000000	13.719768	2671	0.000000
281474976710655.000000	10.910252	2672	0.000000
281474976710655.000000	13.221382	2673	0.000000
281474976710655.000000	11.711886	2674	0.000000
281474976710655.000000	12.904760	2675	0.000000
281474976710655.000000	12.898747	2676	0.000000
281474976710655.000000	10.580333	2677	0.000000
281474976710655.000000	15.398923	2678	0.000000
281474976710655.000000	11.040348	2679	0.000000
281474976710655.000000	12.093957	2680	0.000000
281474976710655.000000	14.167040	2681	0.000000
281474976710655.000000	14.146914	2682	0.000000
281474976710655.000000	15.194958	2683	0.000000
281474976710655.000000	12.415695	2684	0.000000
281474976710655.000000	15.228842	2685	0.000000
281474976710655.000000	12.607924	2686	0.000000
281474976710655.000000	14.280651	2687	0.000000
281474976710655.000000	10.544488	2688	0.000000
281474976710655.000000	11.889424	2689	0.000000
281474976710655.000000	14.870916	2690	0.000000
281474976710655.000000	10.904883	2691	0.000000
281474976710655.000000	15.501178	2692	0.000000
281474976710655.000000	11.727390	2693	0.000000
281474976710655.000000	13.694941	2694	0.000000
