crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	2.006279	3319	0.000000
281474976710655.000000	2.057217	3320	0.000000
281474976710655.000000	1.988483	3321	0.000000
281474976710655.000000	2.039320	3322	0.000000
281474976710655.000000	1.991308	3323	0.000000
281474976710655.000000	2.024442	3324	0.000000
281474976710655.000000	1.954953	3325	0.000000
281474976710655.000000	2.034612	3326	0.000000
281474976710655.000000	1.967622	3327	0.000000
281474976710655.000000	2.021719	3328	0.000000
281474976710655.000000	1.978724	3329	0.000000
281474976710655.000000	2.017756	3330	0.000000
281474976710655.000000	1.948530	3331	0.000000
281474976710655.000000	1.989478	3332	0.000000
281474976710655.000000	1.982556	3333	0.000000
281474976710655.000000	2.005502	3334	0.000000
281474976710655.000000	1.998191	3335	0.000000
281474976710655.000000	1.976821	3336	0.000000
281474976710655.000000	1.995609	3337	0.000000
281474976710655.000000	1.984450	3338	0.000000
281474976710655.000000	1.985546	3339	0.000000
281474976710655.000000	1.971233	3340	0.000000
281474976710655.000000	1.967997	3341	0.000000
281474976710655.000000	1.973006	3342	0.000000
281474976710655.000000	1.932344	3343	0.000000
281474976710655.000000	1.958592	3344	0.000000
281474976710655.000000	1.968269	3345	0.000000
281474976710655.000000	1.973086	3346	0.000000
281474976710655.000000	1.935132	3347	0.000000
281474976710655.000000	1.950898	3348	0.000000
281474976710655.000000	1.935846	3349	0.000000
281474976710655.000000	1.947807	3350	0.000000
281474976710655.000000	1.933524	3351	0.000000
281474976710655.000000	1.909128	3352	0.000000
281474976710655.000000	1.941340	3353	0.000000
281474976710655.000000	1.950035	3354	0.000000
281474976710655.000000	1.912259	3355	0.000000
281474976710655.000000	1.931635	3356	0.000000
281474976710655.000000	1.913701	3357	0.000000
281474976710655.000000	1.941188	3358	0.000000
281474976710655.000000	1.907766	3359	0.000000
281474976710655.000000	1.909605	3360	0.000000
281474976710655.000000	1.894294	3361	0.000000
281474976710655.000000	1.896505	3362	0.000000
281474976710655.000000	1.874163	3363	0.000000
281474976710655.000000	1.910762	3364	0.000000
281474976710655.000000	1.896885	3365	0.000000
281474976710655.000000	1.917336	3366	0.000000
281474976710655.000000	1.850092	3367	0.000000
281474976710655.000000	1.910496	3368	0.000000
281474976710655.000000	1.869868	3369	0.000000
281474976710655.000000	1.934670	3370	0.000000
281474976710655.000000	1.847085	3371	0.000000
281474976710655.000000	1.875342	3372	0.000000
281474976710655.000000	1.829726	3373	0.000000
281474976710655.000000	1.893217	3374	0.000000
281474976710655.000000	1.837534	3375	0.000000
281474976710655.000000	1.897118	3376	0.000000
281474976710655.000000	1.844108	3377	0.000000
281474976710655.000000	1.861261	3378	0.000000
281474976710655.000000	1.834290	3379	0.000000
281474976710655.000000	1.880937	3380	0.000000
281474976710655.000000	1.821198	3381	0.000000
281474976710655.000000	1.864178	3382	0.000000
281474976710655.000000	1.779376	3383	0.000000
281474976710655.000000	1.865991	3384	0.000000
281474976710655.000000	1.775323	3385	0.000000
281474976710655.000000	1.826145	3386	0.000000
281474976710655.000000	1.803622	3387	0.000000
281474976710655.000000	1.830002	3388	0.000000
281474976710655.000000	1.786705	3389	0.000000
281474976710655.000000	1.826041	3390	0.000000
281474976710655.000000	1.808557	3391	0.000000
281474976710655.000000	1.788641	3392	0.000000
281474976710655.000000	1.797628	3393	0.000000
281474976710655.000000	1.818844	3394	0.000000
281474976710655.000000	1.782968	3395	0.000000
281474976710655.000000	1.792969	3396	0.000000
281474976710655.000000	1.791447	3397	0.000000
281474976710655.000000	1.834383	3398	0.000000
281474976710655.000000	1.753484	3399	0.000000
281474976710655.000000	1.826371	3400	0.000000
281474976710655.000000	1.741127	3401	0.000000
281474976710655.000000	1.795691	3402	0.000000
281474976710655.000000	1.787389	3403	0.000000
281474976710655.000000	1.835818	3404	0.000000
281474976710655.000000	1.768439	3405	0.000000
281474976710655.000000	1.806884	3406	0.000000
281474976710655.000000	1.759386	3407	0.000000
281474976710655.000000	1.794908	3408	0.000000
281474976710655.000000	1.744929	3409	0.000000
281474976710655.000000	1.792846	3410	0.000000
281474976710655.000000	1.728933	3411	0.000000
281474976710655.000000	1.768924	3412	0.000000
281474976710655.000000	1.733254	3413	0.000000
281474976710655.000000	1.748095	3414	0.000000
281474976710655.000000	1.772057	3415	0.000000
281474976710655.000000	1.794624	3416	0.000000
281474976710655.000000	1.721937	3417	0.000000
281474976710655.000000	1.759223	3418	0.000000
281474976710655.000000	1.729973	3419	0.000000
281474976710655.000000	1.715185	3420	0.000000
281474976710655.000000	1.742365	3421	0.000000
281474976710655.000000	1.729700	3422	0.000000
281474976710655.000000	1.738257	3423	0.000000
281474976710655.000000	1.744226	3424	0.000000
281474976710655.000000	1.701105	3425	0.000000
281474976710655.000000	1.748394	3426	0.000000
281474976710655.000000	1.692354	3427	0.000000
281474976710655.000000	1.740239	3428	0.000000
281474976710655.000000	1.685939	3429	0.000000
281474976710655.000000	1.740917	3430	0.000000
281474976710655.000000	1.715473	3431	0.000000
281474976710655.000000	1.705817	3432	0.000000
281474976710655.000000	1.729915	3433	0.000000
281474976710655.000000	1.712569	3434	0.000000
281474976710655.000000	1.666373	3435	0.000000
281474976710655.000000	1.743270	3436	0.000000
281474976710655.000000	1.673022	3437	0.000000
281474976710655.000000	1.701989	3438	0.000000
281474976710655.000000	1.645724	3439	0.000000
281474976710655.000000	1.710080	3440	0.000000
281474976710655.000000	1.659729	3441	0.000000
281474976710655.000000	1.732049	3442	0.000000
281474976710655.000000	1.663885	3443	0.000000
281474976710655.000000	1.705269	3444	0.000000
281474976710655.000000	1.609632	3445	0.000000
281474976710655.000000	1.683156	3446	0.000000
281474976710655.000000	1.667221	3447	0.000000
281474976710655.000000	1.650771	3448	0.000000
281474976710655.000000	1.662641	3449	0.000000
281474976710655.000000	1.700512	3450	0.000000
281474976710655.000000	1.647857	3451	0.000000
281474976710655.000000	1.667655	3452	0.000000
281474976710655.000000	1.635175	3453	0.000000
281474976710655.000000	1.684447	3454	0.000000
281474976710655.000000	1.600795	3455	0.000000
281474976710655.000000	1.654825	3456	0.000000
281474976710655.000000	1.628743	3457	0.000000
281474976710655.000000	1.667296	3458	0.000000
281474976710655.000000	1.599650	3459	0.000000
281474976710655.000000	1.642202	3460	0.000000
281474976710655.000000	1.593691	3461	0.000000
281474976710655.000000	1.657240	3462	0.000000
281474976710655.000000	1.600063	3463	0.000000
281474976710655.000000	1.633696	3464	0.000000
281474976710655.000000	1.574589	3465	0.000000
281474976710655.000000	1.633393	3466	0.000000
281474976710655.000000	1.605647	3467	0.000000
281474976710655.000000	1.608698	3468	0.000000
281474976710655.000000	1.589189	3469	0.000000
281474976710655.000000	1.616346	3470	0.000000
281474976710655.000000	1.566349	3471	0.000000
281474976710655.000000	1.617756	3472	0.000000
281474976710655.000000	1.573593	3473	0.000000
281474976710655.000000	1.608194	3474	0.000000
281474976710655.000000	1.552309	3475	0.000000
281474976710655.000000	1.604886	3476	0.000000
281474976710655.000000	1.555808	3477	0.000000
281474976710655.000000	1.611515	3478	0.000000
281474976710655.000000	1.531968	3479	0.000000
281474976710655.000000	1.604839	3480	0.000000
281474976710655.000000	1.560839	3481	0.000000
281474976710655.000000	1.639025	3482	0.000000
281474976710655.000000	1.542546	3483	0.000000
281474976710655.000000	1.595649	3484	0.000000
281474976710655.000000	1.520644	3485	0.000000
281474976710655.000000	1.588399	3486	0.000000
281474976710655.000000	1.536163	3487	0.000000
281474976710655.000000	1.595637	3488	0.000000
281474976710655.000000	1.509271	3489	0.000000
281474976710655.000000	1.604991	3490	0.000000
281474976710655.000000	1.530000	3491	0.000000
281474976710655.000000	1.593669	3492	0.000000
281474976710655.000000	1.518291	3493	0.000000
281474976710655.000000	1.563954	3494	0.000000
281474976710655.000000	1.515002	3495	0.000000
281474976710655.000000	1.568792	3496	0.000000
281474976710655.000000	1.509703	3497	0.000000
281474976710655.000000	1.544227	3498	0.000000
281474976710655.000000	1.523873	3499	0.000000
281474976710655.000000	1.547912	3500	0.000000
281474976710655.000000	1.544670	3501	0.000000
281474976710655.000000	1.554760	3502	0.000000
281474976710655.000000	1.491206	3503	0.000000
281474976710655.000000	1.562671	3504	0.000000
281474976710655.000000	1.493486	3505	0.000000
281474976710655.000000	1.527751	3506	0.000000
281474976710655.000000	1.492224	3507	0.000000
281474976710655.000000	1.553016	3508	0.000000
281474976710655.000000	1.507730	3509	0.000000
281474976710655.000000	1.531759	3510	0.000000
281474976710655.000000	1.503328	3511	0.000000
281474976710655.000000	1.513568	3512	0.000000
281474976710655.000000	1.507396	3513	0.000000
281474976710655.000000	1.515605	3514	0.000000
281474976710655.000000	1.524929	3515	0.000000
