crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	10.774757	4343	4607852032.000000
281474976710655.000000	10.373799	4344	4608885760.000000
281474976710655.000000	10.926828	4345	4609934848.000000
281474976710655.000000	10.741215	4346	4610971648.000000
281474976710655.000000	11.489856	4347	4612018176.000000
281474976710655.000000	10.979745	4348	4613056000.000000
281474976710655.000000	11.296388	4349	4614100992.000000
281474976710655.000000	10.812078	4350	4615139840.000000
281474976710655.000000	11.029596	4351	4616182784.000000
281474976710655.000000	11.119466	4352	4617224704.000000
281474976710655.000000	11.301900	4353	4618267136.000000
281474976710655.000000	11.469852	4354	4619307520.000000
281474976710655.000000	11.500023	4355	4620349440.000000
281474976710655.000000	11.347358	4356	4621391360.000000
281474976710655.000000	11.557540	4357	4622433280.000000
281474976710655.000000	11.245273	4358	4623472640.000000
281474976710655.000000	11.666207	4359	4624519168.000000
281474976710655.000000	11.704160	4360	4625553408.000000
281474976710655.000000	12.094801	4361	4626605056.000000
281474976710655.000000	11.882873	4362	4627632640.000000
281474976710655.000000	11.856622	4363	4628691968.000000
281474976710655.000000	12.036091	4364	4629712896.000000
281474976710655.000000	11.988758	4365	4630777856.000000
281474976710655.000000	12.414126	4366	4631795200.000000
281474976710655.000000	12.641146	4367	4632862208.000000
281474976710655.000000	12.274584	4368	4633876992.000000
281474976710655.000000	12.634939	4369	4634947584.000000
281474976710655.000000	11.945102	4370	4635959808.000000
281474976710655.000000	12.797418	4371	4637031936.000000
281474976710655.000000	13.025235	4372	4638044672.000000
281474976710655.000000	12.734506	4373	4639113728.000000
281474976710655.000000	12.461519	4374	4640128000.000000
281474976710655.000000	13.278042	4375	4641196032.000000
281474976710655.000000	12.196660	4376	4642211328.000000
281474976710655.000000	13.056540	4377	4643278848.000000
281474976710655.000000	12.615656	4378	4644295680.000000
281474976710655.000000	13.172517	4379	4645362176.000000
281474976710655.000000	12.813335	4380	4646379520.000000
281474976710655.000000	13.123628	4381	4647444480.000000
281474976710655.000000	12.855155	4382	4648462848.000000
281474976710655.000000	13.849909	4383	4649528832.000000
281474976710655.000000	12.932752	4384	4650547200.000000
281474976710655.000000	13.402534	4385	4651612672.000000
281474976710655.000000	13.258177	4386	4652629504.000000
281474976710655.000000	13.085284	4387	4653697024.000000
281474976710655.000000	13.364019	4388	4654710784.000000
281474976710655.000000	13.638882	4389	4655779840.000000
281474976710655.000000	13.837330	4390	4656795136.000000
281474976710655.000000	13.560366	4391	4657864192.000000
281474976710655.000000	13.544363	4392	4658878976.000000
281474976710655.000000	14.240905	4393	4659947520.000000
281474976710655.000000	14.069958	4394	4660962816.000000
