crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	14.859336	1323	1424639744.000000
281474976710655.000000	14.832445	1324	1425702144.000000
281474976710655.000000	15.394972	1325	1426725120.000000
281474976710655.000000	15.199077	1326	1427787008.000000
281474976710655.000000	15.066897	1327	1428808064.000000
281474976710655.000000	15.810653	1328	1429871104.000000
281474976710655.000000	16.182634	1329	1430891520.000000
281474976710655.000000	15.236326	1330	1431956608.000000
281474976710655.000000	15.557263	1331	1432974208.000000
281474976710655.000000	15.732306	1332	1434040960.000000
281474976710655.000000	15.369083	1333	1435057920.000000
281474976710655.000000	16.740967	1334	1436124928.000000
281474976710655.000000	15.420890	1335	1437141760.000000
281474976710655.000000	15.750540	1336	1438208512.000000
281474976710655.000000	15.391372	1337	1439226240.000000
281474976710655.000000	15.831911	1338	1440292224.000000
281474976710655.000000	16.340231	1339	1441311488.000000
281474976710655.000000	16.190601	1340	1442373504.000000
281474976710655.000000	16.058586	1341	1443396864.000000
281474976710655.000000	16.077000	1342	1444455424.000000
281474976710655.000000	15.780011	1343	1445483520.000000
281474976710655.000000	16.037357	1344	1446538368.000000
281474976710655.000000	15.985578	1345	1447570304.000000
281474976710655.000000	16.414024	1346	1448618752.000000
281474976710655.000000	15.732253	1347	1449656576.000000
281474976710655.000000	16.041464	1348	1450700544.000000
281474976710655.000000	15.971139	1349	1451741440.000000
281474976710655.000000	15.962575	1350	1452783104.000000
281474976710655.000000	16.432453	1351	1453826176.000000
281474976710655.000000	16.278439	1352	1454866944.000000
281474976710655.000000	16.493280	1353	1455909248.000000
281474976710655.000000	16.589069	1354	1456951680.000000
281474976710655.000000	16.577990	1355	1457992576.000000
281474976710655.000000	16.673887	1356	1459035264.000000
281474976710655.000000	17.199379	1357	1460076160.000000
281474976710655.000000	16.896624	1358	1461119488.000000
281474976710655.000000	17.368938	1359	1462160000.000000
281474976710655.000000	16.762344	1360	1463203968.000000
