crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	12.333227	786	0.000000
281474976710655.000000	12.357212	787	0.000000
281474976710655.000000	12.727006	788	0.000000
281474976710655.000000	12.771345	789	0.000000
281474976710655.000000	12.447339	790	0.000000
281474976710655.000000	12.746148	791	0.000000
281474976710655.000000	12.547683	792	0.000000
281474976710655.000000	12.635607	793	0.000000
281474976710655.000000	12.586700	794	0.000000
281474976710655.000000	12.720328	795	0.000000
281474976710655.000000	12.358753	796	0.000000
281474976710655.000000	12.623445	797	0.000000
281474976710655.000000	12.647394	798	0.000000
281474976710655.000000	12.500670	799	0.000000
281474976710655.000000	12.523160	800	0.000000
281474976710655.000000	12.508701	801	0.000000
281474976710655.000000	12.016912	802	0.000000
281474976710655.000000	13.054066	803	0.000000
281474976710655.000000	12.233221	804	0.000000
281474976710655.000000	12.493732	805	0.000000
281474976710655.000000	12.985211	806	0.000000
281474976710655.000000	12.653276	807	0.000000
281474976710655.000000	12.449474	808	0.000000
281474976710655.000000	12.478979	809	0.000000
281474976710655.000000	12.524234	810	0.000000
281474976710655.000000	12.027994	811	0.000000
281474976710655.000000	12.430919	812	0.000000
281474976710655.000000	12.463093	813	0.000000
281474976710655.000000	12.487819	814	0.000000
281474976710655.000000	12.200072	815	0.000000
281474976710655.000000	12.273994	816	0.000000
281474976710655.000000	12.080613	817	0.000000
281474976710655.000000	12.184891	818	0.000000
281474976710655.000000	12.047268	819	0.000000
281474976710655.000000	11.823976	820	0.000000
281474976710655.000000	12.207075	821	0.000000
281474976710655.000000	11.861672	822	0.000000
281474976710655.000000	12.409198	823	0.000000
281474976710655.000000	11.942942	824	0.000000
281474976710655.000000	11.756889	825	0.000000
281474976710655.000000	11.814810	826	0.000000
281474976710655.000000	11.860396	827	0.000000
281474976710655.000000	11.933125	828	0.000000
281474976710655.000000	12.112507	829	0.000000
281474976710655.000000	11.857098	830	0.000000
281474976710655.000000	11.642983	831	0.000000
281474976710655.000000	11.946161	832	0.000000
281474976710655.000000	12.171502	833	0.000000
281474976710655.000000	11.837024	834	0.000000
281474976710655.000000	12.149441	835	0.000000
281474976710655.000000	11.731250	836	0.000000
281474976710655.000000	11.550098	837	0.000000
281474976710655.000000	11.804679	838	0.000000
281474976710655.000000	11.803535	839	0.000000
281474976710655.000000	12.041573	840	0.000000
281474976710655.000000	12.018852	841	0.000000
281474976710655.000000	11.465749	842	0.000000
281474976710655.000000	12.075910	843	0.000000
281474976710655.000000	11.497293	844	0.000000
281474976710655.000000	11.458709	845	0.000000
281474976710655.000000	12.029713	846	0.000000
281474976710655.000000	11.269917	847	0.000000
281474976710655.000000	11.403954	848	0.000000
281474976710655.000000	11.894197	849	0.000000
281474976710655.000000	11.430108	850	0.000000
281474976710655.000000	11.525576	851	0.000000
281474976710655.000000	11.384526	852	0.000000
281474976710655.000000	11.246803	853	0.000000
281474976710655.000000	11.605246	854	0.000000
281474976710655.000000	11.751447	855	0.000000
281474976710655.000000	11.527711	856	0.000000
281474976710655.000000	11.377823	857	0.000000
281474976710655.000000	11.437919	858	0.000000
281474976710655.000000	11.245646	859	0.000000
281474976710655.000000	11.298995	860	0.000000
281474976710655.000000	11.901155	861	0.000000
281474976710655.000000	11.155648	862	0.000000
281474976710655.000000	11.074833	863	0.000000
281474976710655.000000	11.640785	864	0.000000
281474976710655.000000	11.241259	865	0.000000
281474976710655.000000	11.409400	866	0.000000
281474976710655.000000	11.228703	867	0.000000
281474976710655.000000	11.420449	868	0.000000
281474976710655.000000	11.369785	869	0.000000
281474976710655.000000	11.360740	870	0.000000
281474976710655.000000	11.314397	871	0.000000
281474976710655.000000	11.083841	872	0.000000
281474976710655.000000	11.159790	873	0.000000
281474976710655.000000	11.105659	874	0.000000
281474976710655.000000	11.469756	875	0.000000
281474976710655.000000	11.250214	876	0.000000
281474976710655.000000	11.091551	877	0.000000
281474976710655.000000	11.450672	878	0.000000
281474976710655.000000	11.264269	879	0.000000
281474976710655.000000	11.414489	880	0.000000
281474976710655.000000	11.143088	881	0.000000
281474976710655.000000	11.049525	882	0.000000
281474976710655.000000	11.457935	883	0.000000
281474976710655.000000	11.034821	884	0.000000
281474976710655.000000	11.546070	885	0.000000
281474976710655.000000	10.798450	886	0.000000
281474976710655.000000	10.715605	887	0.000000
281474976710655.000000	11.184314	888	0.000000
281474976710655.000000	11.300425	889	0.000000
281474976710655.000000	11.245840	890	0.000000
281474976710655.000000	11.037089	891	0.000000
281474976710655.000000	10.911597	892	0.000000
281474976710655.000000	10.905352	893	0.000000
281474976710655.000000	10.868129	894	0.000000
281474976710655.000000	10.902756	895	0.000000
281474976710655.000000	10.932502	896	0.000000
281474976710655.000000	11.387043	897	0.000000
281474976710655.000000	10.864699	898	0.000000
281474976710655.000000	10.794325	899	0.000000
281474976710655.000000	10.601976	900	0.000000
281474976710655.000000	10.876766	901	0.000000
281474976710655.000000	10.766117	902	0.000000
281474976710655.000000	11.236963	903	0.000000
281474976710655.000000	10.687414	904	0.000000
281474976710655.000000	10.690938	905	0.000000
281474976710655.000000	10.688628	906	0.000000
281474976710655.000000	10.757805	907	0.000000
281474976710655.000000	10.616337	908	0.000000
281474976710655.000000	10.791820	909	0.000000
281474976710655.000000	10.532030	910	0.000000
281474976710655.000000	10.816697	911	0.000000
281474976710655.000000	10.594677	912	0.000000
281474976710655.000000	10.520601	913	0.000000
281474976710655.000000	10.712275	914	0.000000
281474976710655.000000	10.826743	915	0.000000
281474976710655.000000	10.689575	916	0.000000
281474976710655.000000	10.550279	917	0.000000
281474976710655.000000	10.539352	918	0.000000
